business_id,name,address,city,state,postal_code,latitude,longitude,phone_number
85393,"SENOR IGUANAS",9424 SHELBYVILLE ROAD,LOUISVILLE,KY,40222,38.2461409000,-85.5753032000,(502) 425-4581
85263,"PATRICK OSHEAS",123 W. MAIN STREET,LOUISVILLE,KY,40202,38.2560000000,-85.7503000000,(502) 708-2488
85264,"DIFABIOS CASAPELA",2311 FRANKFORT AVENUE,LOUISVILLE,KY,40206,38.2536040000,-85.7027700000,(502) 891-0411
85267,"BOOMBOZZ TAPHOUSE WESTPORT VILLAGE",1315 HERR LANE,LOUISVILLE,KY,40222,38.2679000000,-85.6135000000,(502) 395-0000
85634,"PORTABLE #117",401 E. MAIN STREET,LOUISVILLE,KY,40202,38.2557000000,-85.7456000000,(502) 212-2287
85763,"IHOP",1401 S. HURSTBOURNE PARKWAY,LOUISVILLE,KY,40222,38.2253000000,-85.5780000000,(502) 618-2250
85770,"ZOES KITCHEN",500 W. JEFFERSON STREET,LOUISVILLE,KY,40202,38.2536630000,-85.7592510000,(502) 585-0000
86157,"OLD HICKORY INN",1038 LYDIA ST,LOUISVILLE,KY,40217,38.2249000000,-85.7383000000,(502) 648-2893
85878,"HAVANA RUMBA #2",12003 SHELBYVILLE ROAD,LOUISVILLE,KY,40243,38.2496790000,-85.5348410000,(502) 244-5375
86171,"WEST END TOKEN CLUB",708 S. 16TH STREET,LOUISVILLE,KY,40203,38.2481000000,-85.7783000000,(502) 584-0799
86174,"MCALISTERS DELI",4677 OUTER LOOP,LOUISVILLE,KY,40219,38.1380508000,-85.6740133000,(502) 969-3328
86177,"GARDINER POINT RESIDENCE HALL",4004 GARDINER POINT DRIVE,LOUISVILLE,KY,40213,38.2001000000,-85.6918000000,(502) 456-6504
86179,"JEWISH MEDICAL CENTER EAST CAFE",3920 DUTCHMANS LANE,LOUISVILLE,KY,40207,38.2270690000,-85.6482877000,(502) 259-6967
86320,"TRUNG NGUYEN CAFE",284 EVANGELINE AVENUE,LOUISVILLE,KY,40214,38.1604000000,-85.7638000000,(502) 345-1234
86322,"VERBENAS",10639 MEETING STREET SUITE 104,LOUISVILLE,KY,40059,38.3242625000,-85.5661343000,(502) 425-0020
86324,"FLEXTRONICS CAFE",4400 COMMERCE CROSSING,LOUISVILLE,KY,40229,38.0926000000,-85.6874000000,(502) 810-2280
85903,"ST BERNARD SOFTBALL CONCESSION",7500 TANGELO DRIVE,LOUISVILLE,KY,40228,38.1471000000,-85.6230000000,(502) 239-5178
85905,"PRPS ICE CREAM CORNER",5515 GREENWOOD ROAD,LOUISVILLE,KY,40258,38.1444000000,-85.8590000000,(502) 935-4704
86218,"SUNERGOS COFFEE",306 W. WOODLAWN AVENUE,LOUISVILLE,KY,40214,38.1816000000,-85.7664000000,(502)368-2820
86220,"PEPPERMINT",5345 MITSCHER AVENUE,LOUISVILLE,KY,40214,38.1710000000,-85.7706000000,(502) 361-9450
86222,"PITAPIT",9816 LINN STATION ROAD,LOUISVILLE,KY,40223,38.2261508000,-85.5754708000,(502) 565-1220
86228,"SUBWAY",8104 NATIONAL TURNPIKE,LOUISVILLE,KY,40214,38.1323000000,-85.7516000000,(502) 363-9045
85861,"EL NOPAL",1041 ZORN AVENUE,LOUISVILLE,KY,40207,38.2772750000,-85.6973370000,(502) 897-5541
85862,"VILLAGE ANCHOR PUB AND ROOST",11507 PARK ROAD,LOUISVILLE,KY,40223,38.2657000000,-85.5410000000,(502) 708-1850
85865,"HEINE BROTHERS COFFE",4901 BROWNSBORO ROAD,LOUISVILLE,KY,40222,38.2808000000,-85.6337000000,
85907,"GUESS CAFETERIA",10610 FREEPORT DRIVE,LOUISVILLE,KY,40258,38.1288000000,-85.8815000000,(502) 995-1165
86037,"MCDONALDS",3005 FERN VALLEY ROAD,LOUISVILLE,KY,40213,38.1571000000,-85.7094000000,(502) 966-4749
86022,"KOSAIR CHILDRENS MEDICAL CENTER",4910 CHAMBERLAIN LANE,LOUISVILLE,KY,40241,38.3152000000,-85.5685000000,(502) 446-8118
85964,"KRIBS 2 KIDS ACADEMY",111 FAIRMEADE ROAD,LOUISVILLE,KY,40207,38.2504000000,-85.6363000000,(502) 632-2940
86280,"FRESH WOK",9433 WESTPORT ROAD,LOUISVILLE,KY,40241,38.2844000000,-85.5818000000,(502) 425-5188
86906,"EDIBLE ARRANGEMENTS #1197",6515 BARDSTOWN ROAD,LOUISVILLE,KY,40291,38.1524000000,-85.5884000000,(502) 239-6510
86913,"MOBY DICK",12416 DIXIE HIGHWAIY,LOUISVILLE,KY,40272,38.0758000000,-85.8844000000,(502) 933-0289
86327,"KRISPY KREME",9569 TAYLORSVILLE ROAD,LOUISVILLE,KY,40299,38.2054796000,-85.5790662000,(502) 266-5143
86329,"FRISCHS BRECKENRIDGE",2962 BRECKENRIDGE LANE,LOUISVILLE,KY,40220,38.2198000000,-85.6301000000,(502) 456-5748
86330,"ZOES KITCHEN",4126 SUMMIT PLAZA DRIVE,LOUISVILLE,KY,40241,38.3063000000,-85.5774000000,(502) 329-8963
86389,"LITTLE CAESARS",10274 SHELBYVILLE ROAD,LOUISVILLE,KY,40222,38.2454000000,-85.5646000000,(502) 254-3555
86390,"SUBWAY",8506 NEW LAGRANGE ROAD,LOUISVILLE,KY,40222,38.2528000000,-85.7584000000,(502) 326-3118
86962,"CHUYS #22",104 OXMOOR COURT,LOUISVILLE,KY,40222,38.2483000000,-85.6166000000,(502) 327-3033
86964,"OLIVE GARDEN",4811 OUTER LOOP,LOUISVILLE,KY,40219,38.1378872000,-85.6701340000,(502) 968-2978
86965,"EIDERDOWN",983 GOSS AVENUE,LOUISVILLE,KY,40217,38.2287000000,-85.7377000000,(502) 636-0749
86968,"IMPELLIZZERIS PIZZA",110 W. MAIN STREET,LOUISVILLE,KY,40202,38.2561000000,-85.7518000000,(502) 589-4900
86725,"FIREHOUSE SUBS #486",215 S. HURSTBOURNE PARKWAY,LOUISVILLE,KY,40222,38.2486000000,-85.5779000000,(502) 365-3473
86753,"SISTER BEANS COFFEE HOUSE",5225 NEW CUT ROAD,LOUISVILLE,KY,40214,38.1598169000,-85.7783060000,(502) 364-0082
86754,"CENTERPLATE FS-5",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 367-1749
86758,"INDIS",4901 POPLAR LEVEL ROAD,LOUISVILLE,KY,40219,38.1714930000,-85.6845562000,(502) 969-5352
86759,"PAPA JOHNS #9 SOUTH",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 644-5467
86760,"PAPA JOHNS #8 NORTH",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 644-5467
86827,"BRICK HOUSE TAVERN AND TAP",871 S. HURSTBOURNE PARKWAY,LOUISVILLE,KY,40222,38.2345000000,-85.5769000000,(502) 326-3182
86762,"CENTERPLATE FS-4",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 367-1749
86764,"HANAN WOK",6445 BARDSTOWN ROAD,LOUISVILLE,KY,40291,38.1532000000,-85.5888000000,(502) 231-0393
86716,"BUNGALOW JOES BAR AND GRILL",7813 BEULAH CHURCH ROAD,LOUISVILLE,KY,40228,38.1235000000,-85.6148000000,(502) 931-5637
86717,"LIFE BAR",3738 LEXINGTON ROAD,LOUISVILLE,KY,40207,38.2510000000,-85.6590000000,(502) 498-2341
86722,"HEADLINERS",1386 LEXINGTON ROAD,LOUISVILLE,KY,40206,38.2507800000,-85.7237950000,(502) 584-8088
86617,"SPECTATORS SPORTS BAR AND GRILL",5530 NEW CUT ROAD,LOUISVILLE,KY,40214,38.1437895000,-85.7748560000,(502) 368-7650
86623,"SUBWAY",5907 TIMBER RIDGE DRIVE,PROSPECT,KY,40059,38.3384000000,-85.6205000000,(502) 228-5509
86626,"ADDIS BAR AND GRILL",109 S. 4TH STREET,LOUISVILLE,KY,40202,38.2565000000,-85.7566000000,(502) 690-6636
86627,"PNC CLUB KITCHEN",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 367-1749
86628,"CENTERPLATE-FS2",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 852-3585
86634,"COMFORT INN AND SUITES",653 PHILLIPS LANE,LOUISVILLE,KY,40209,38.1909000000,-85.7445000000,(502) 375-2233
86635,"BLUEGRASS BREWING COMPANY",300 W. MAIN STREET,LOUISVILLE,KY,40202,38.2564000000,-85.7549000000,(502) 568-0007
86674,"4 KINGS CAFE",4642 JENNINGS LANE,LOUISVILLE,KY,40218,38.1887190000,-85.6870020000,(502) 968-2930
86902,"32 DEGREE A YOGURT BAR",4005 SUMMIT PLAZA DRIVE,LOUISVILLE,KY,40241,38.3063000000,-85.5774000000,(502) 423-0371
86393,"DISH ON MARKET",434 W. MARKET STREET,LOUISVILLE,KY,40202,38.2552613000,-85.7581106000,(502) 315-0669
86398,"BARDS TOWN",1801 BARDSTOWN ROAD,LOUISVILLE,KY,40205,38.2284690000,-85.7007708000,(502) 749-4275
86399,"ZAXBYS",807 BLANKENBAKER PARKWAY,LOUISVILLE,KY,40243,38.2300000000,-85.5421000000,(502) 742-8600
86400,"SUBWAY",2300 TERRA CROSSING BLVD,LOUISVILLE,KY,40245,38.2739766000,-85.4958765000,(502) 244-2999
86435,"JERRY GREEN AND FRIENDS",2800 BRECKENRIDGE LANE,LOUISVILLE,KY,40220,38.2252560000,-85.6362960000,(502) 451-0706
86553,"WAFFLE HOUSE",10563 DIXIE HIGHWAY,LOUISVILLE,KY,40272,38.1014000000,-85.8705000000,(502) 995-5644
86558,"CHEDDARS",3521 OUTER LOOP,LOUISVILLE,KY,40219,38.1369962000,-85.6961420000,(502) 961-6308
86677,"CENTERPLATE FS-3",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 852-3585
86684,"CENTERPLATE FS-1",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 852-3585
86689,"KAYROUZ CAFE",3801 WILLIS AVENUE,LOUISVILLE,KY,40207,38.2505000000,-85.6560000000,(502) 896-2630
84839,"COMMUNITY TRANSITIONAL SERVICES",1407 W. JEFFERSON STREET,LOUISVILLE,KY,40203,38.2563800000,-85.7742340000,(502) 855-6500
84843,"COMFY COW",1301 HERR LANE,LOUISVILLE,KY,40222,38.2675000000,-85.6132000000,(502) 425-4979
84844,"HOTEL LOUISVILLE",120 W BROADWAY,LOUISVILLE,KY,40202,38.2451030000,-85.7543720000,(502) 345-6100
84971,"SUBWAY",1021 DUPONT CIRCLE,LOUISVILLE,KY,40220,38.2335306000,-85.6352823000,(502) 897-7498
84714,"MOLLY MALONES OF ST MATTHEWS",3900 SHELBYVILLE ROAD,LOUISVILLE,KY,40207,38.2531000000,-85.6546000000,(502) 882-2222
84757,"LA COCINA DE MAMA KITCHEN",520 S. 4TH STREET,LOUISVILLE,KY,40202,38.2506000000,-85.7576000000,(502) 315-0666
84759,"GRANVILLE INN",1601 S. 3RD STREET,LOUISVILLE,KY,40208,38.2245000000,-85.7605000000,(502) 637-9128
85038,"TAJ PALACE",2929 GOOSE CREEK RD,LOUISVILLE,KY,40241,38.2881050000,-85.5791319000,(502) 423-9692
85172,"HOME RUN BURGERS #3",12949 SHELBYVILLE ROAD SUITE 113,LOUISVILLE,KY,40245,38.2428000000,-85.5121000000,(502) 384-4737
85040,"WAFFLE HOUSE",2805 FERN VALLEY ROAD,LOUISVILLE,KY,40213,38.1572000000,-85.7123000000,(502) 968-8090
85041,"BISTRO AT CLUB OLMSTEAD",3701 FRANKFORT AVENUE,LOUISVILLE,KY,40241,38.2534566000,-85.6620702000,(502) 714-5582
85043,"SUBWAY",5000 SHELBYVILLE ROAD,LOUISVILLE,KY,40207,38.2502460000,-85.6246314000,(502) 899-1202
85098,"CHINESE GOURMET EXPRESS",5000 SHELBYVILLE ROAD,LOUISVILLE,KY,40207,38.2502460000,-85.6246314000,(502) 897-6689
85099,"DESSERT COMPANY",5219 WOLF PEN WOODS DRIVE,PROSPECT,KY,40059,38.2542000000,-85.7594000000,(502) 292-2299
84606,"CAFE MIMOSAEGG ROLL MACHINE",1543 BARDSTOWN ROAD,LOUISVILLE,KY,40205,38.2300000000,-85.6900000000,(502) 458-2233
84634,"SUNRISE SENIOR LIVING",6700 OVERLOOK DRIVE,LOUISVILLE,KY,40241,38.2950000000,-85.6252000000,(502) 425-0820
84636,"OSAKA JAPANESE RESTAURANT",426 W. MARKET STREET,LOUISVILLE,KY,40202,38.2552417000,-85.7579436000,(502) 588-8899
84881,"DISCOVERY PRE SCHOOL",9410 BLOSSOM LANE,LOUISVILLE,KY,40241,38.2883000000,-85.5789000000,(502) 426-2121
84787,"LOUISVILLE BEER STORE",746 E. MARKET STREET,LOUISVILLE,KY,40202,38.2529320000,-85.7383350000,(502) 938-0813
84788,"HOME RUN BURGER",4600 SHELBYVILLE ROAD,LOUISVILLE,KY,40207,38.2494816000,-85.6308412000,(502) 741-3422
84789,"HEALING PLACE WOMEN AND CHILDREN",1503 S 15TH STREET,LOUISVILLE,KY,40210,38.2279000000,-85.7801000000,(502) 753-5052
84792,"MAGNOLIA BAR AND GRILL",1398 S. 2ND STREET,LOUISVILLE,KY,40208,38.2288000000,-85.7581000000,(502) 637-9052
85103,"MT. OLIVE COMMUNITY CENTER",413 CONRAD STREET,LOUISVILLE,KY,40203,38.2385000000,-85.7478000000,(502) 523-0441
85111,"HARDEES",2909 FERN VALLEY ROAD,LOUISVILLE,KY,40213,38.1565000000,-85.6638000000,(502) 966-0927
85118,"MCDONALDS",2800 OUTER LOOP,LOUISVILLE,KY,40219,38.1362710000,-85.7116820000,(502) 966-2222
84673,"ROOSTERS",4420 DIXIE HIGHWAY,LOUISVILLE,KY,40216,38.1813000000,-85.8160000000,(502) 384-0330
87198,"BEARNOS PIZZA",9222 WESTPORT ROAD,LOUISVILLE,KY,40222,38.2838788000,-85.5800299000,(502) 423-1224
87199,"AL WATAN RESTAURANT",3707 KLONDIKE LANE,LOUISVILLE,KY,40218,38.2093000000,-85.6390000000,(502) 454-4406
87061,"KFC YUM CENTER #308  PIZZA HUT",1 ARENA PLACE,LOUISVILLE,KY,40202,38.2557000000,-85.7153000000,(502) 690-9095
87062,"KFC YUM CTR PK SATELLITE 112",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87064,"KFC YUM CENTER  PREMIUM BOX BAR",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87065,"KFC YUM CENTER HICKMANCAMP  PRESIDENTS RM",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87066,"KFC YUM CENTER WOODFORD BAR",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87067,"KFC YUM CENTER SPIRIT ROOM",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87068,"KFC YUM CTR BURNETTS LOUNGE",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87069,"KFC YUM CTR EVAN WILLIAMS BOURBON BAR",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87070,"KFC YUM CENTER  SUITE MEZZANINE EAST",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87071,"KFC YUM CENTER  SUITE COMMAND CENTER PANTRY",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87072,"KFC YUM CENTER  KITCHEN COMMISARY",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87074,"KFC YUM CENTER  IN SEAT SERVICE PANTRY",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87076,"KFC YUM CTR STAND 210",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87077,"KFC YUM CTR MILLER COORS BAR",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87078,"KFC YUM CTR GATEWAY GRILL 212",1 ARENA PLAZ,LOUISVILLE,KY,40202,38.2557000000,-85.7513000000,(502) 690-9095
87079,"KFC YUM CTR IN-SEAT 202",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87080,"KFC YUM CENTER #323 TACO BELL",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87081,"KFC YUM CTR METRO GRILL 119 AND 120",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87082,"KFC YUM CENTER #302 PAPA JOHNS",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87083,"KFC YUM CTR #110 MAIN ST FRANKS AND 112 HOMEMADE PI",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87084,"KFC YUM CTR #309 MAIN ST FRANKS AND PORTABLE #311",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87085,"KFC YUM CENTER #112 PAPA JOHNS",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87086,"KFC YUM CTR #314 AND 313 WASHINGTON DELISKINNY SKIN",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87087,"KFC YUM CENTER #322  MAIN STREET",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87088,"KFC YUM CENTER #324  GATEWAY GRILL",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87101,"KFC YUM CENTER #328 METRO GRILL AND PORT #326 GATEWY",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87102,"KFC YUM CENTER #307  GATEWAY GRILL",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87103,"KFC YUM CTR PJ 120 AND PK 122",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87104,"KFC YUM CENTER #103 - METRO GRILL",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87105,"KFC YUM CENTER #303  METRO GRILL",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87106,"WILD GINGER BISTRO",1700 BARDSTOWN ROAD,LOUISVILLE,KY,40205,38.2300000000,-85.7037000000,(502) 396-9252
87146,"MARKS FEED STORE",10316 DIXIE HIGHWAY,LOUISVILLE,KY,40272,38.1049000000,-85.8685000000,(502) 933-7707
87148,"MR GS SPORTS BAR",10432 SHELBYVILLE ROAD,LOUISVILLE,KY,40223,38.2454000000,-85.5633000000,(502) 244-0165
87151,"CHICK-FIL-A",7901 BARDSTOWN ROAD,LOUISVILLE,KY,40291,38.1290000000,-85.5764000000,(502) 231-1191
87039,"BONE HEADZ PUB",7844 DIXIE HIGHWAY,LOUISVILLE,KY,40258,38.1373000000,-85.8434000000,(502) 690-3541
87040,"DIORIOS PIZZA",310 WALLACE AVENUE,LOUISVILLE,KY,40207,38.2527000000,-85.6577000000,(502) 618-3424
87045,"KFC YUM CENTER #113  YUM TRIO STAND",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87047,"KFC YUM CENTER #111-KENTUCKY ALE BAR",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87048,"KFC YUM CENTER #102 KFC",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87900,"DOWN THE STRETCH CAFE AT MASONIC HOME",3503 MOYER CIRCLE,LOUISVILLE,KY,40207,38.1519000000,-85.4130000000,(502) 753-8832
87697,"GILBERTS BAR AND GRILL",4950 TERRY ROAD,LOUISVILLE,KY,40216,38.1778000000,-85.8619000000,
87704,"KENTUCKY SCIENCE CENTER",727 W. MAIN STREET,LOUISVILLE,KY,40202,38.2572000000,-85.7620000000,(502) 560-7157
87706,"SPINELLIS PIZZERIA",4011 SHELBYVILLE ROAD,LOUISVILLE,KY,40207,38.2525542000,-85.6511196000,
87354,"HAMMERHEADS",921 SWAN STREET,LOUISVILLE,KY,40204,38.2385189000,-85.7365330000,(502) 365-1112
87355,"SAFFRONS",131 W. MARKET STREET,LOUISVILLE,KY,40202,38.2550000000,-85.7529000000,(502) 584-7800
88037,"DAIRY QUEEN",4811 NORTON HEALTHCARE BLVD,LOUISVILLE,KY,40241,38.3120670000,-85.5705909000,(502) 339-7779
88042,"DAIRY QUEEN #310",2208 GOLDSMITH LANE,LOUISVILLE,KY,40218,38.2084000000,-85.6679000000,(502) 451-4052
88043,"DAIRY QUEEN GRILL AND CHILL",11699 DIXIE HIGHWAY,LOUISVILLE,KY,40272,38.0855007000,-85.8794158000,(502) 995-5322
88045,"DAIRY QUEEN GRILL AND CHILL",9080 DIXIE HIGHWAY,LOUISVILLE,KY,40258,38.1235000000,-85.5120000000,(502) 995-8275
88047,"DAIRY QUEEN",2058 PORTLAND AVENUE,LOUISVILLE,KY,40212,38.2681000000,-85.7821000000,(502) 774-5565
88048,"PONDEROSA",11470 PRESTON HIGHWAY,LOUISVILLE,KY,40229,38.0830365000,-85.6673752000,(502) 964-6117
87474,"COOKING AT THE COTTAGE",3739 LEXINGTON ROAD,LOUISVILLE,KY,40207,38.2528000000,-85.6578000000,(502) 893-6700
87475,"LITTLE CAESARS",1985 BROWNSBORO ROAD,LOUISVILLE,KY,40206,38.2597000000,-85.7083000000,(502) 981-8886
87477,"SIMPLY THAI",323 WALLACE AVENUE,LOUISVILLE,KY,40207,38.2521000000,-85.6573000000,(502) 899-9670
88161,"PHILLY STATION",411 S. 4TH STREET #295,LOUISVILLE,KY,40202,38.2525000000,-85.7572000000,(502) 583-6585
88162,"COALS ARTISAN PIZZA",600 TERMINAL DRIVE,LOUISVILLE,KY,40209,38.1901000000,-85.7381000000,(502)363-2526
88163,"BLUEGRASS BURGERS",3334 FRANKFORT AVENUE,LOUISVILLE,KY,40206,38.2539000000,-85.6709000000,(502) 614-6567
88164,"DRAKES",3939 SHELBYVILLE ROAD SUITE 101,LOUISVILLE,KY,40207,38.2529000000,-85.6528000000,(502) 614-7327
88166,"SPINELLIS CAFE",239 S. 5TH STREET,LOUISVILLE,KY,40202,38.2544313000,-85.7585765000,(502) 749-0919
87252,"KFC YUM CENTER #317 PAPA JOHNS",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87482,"EDDIE MERLOTS",455 S. 4TH STREET,LOUISVILLE,KY,40202,38.2511000000,-85.7568000000,(502) 584-3266
87483,"CHICAGO STEAK AND LEMONADE",2124 W. BROADWAY,LOUISVILLE,KY,40211,38.2491070000,-85.7876531000,(502) 365-4120
87379,"MARKS FEED STORE",11422 SHELBYVILLE ROAD,LOUISVILLE,KY,40243,38.2445000000,-85.5451000000,(502) 244-0140
87380,"SEVICHE A LATIN RESTAURANT",1538 BARDSTOWN ROAD,LOUISVILLE,KY,40205,38.2313412000,-85.7074243000,(502) 473-8560
87381,"PANERA BREAD",1801 RUDY LANE,LOUISVILLE,KY,40207,38.2785000000,-85.6381000000,(502) 710-0297
87468,"KASHMIR RESTAURANT",1277 BARDSTOWN ROAD,LOUISVILLE,KY,40204,38.2361000000,-85.7167000000,(502) 473-8765
87290,"MARKS FEED STORE",1514 BARDSTOWN ROAD,LOUISVILLE,KY,40205,38.2314210000,-85.7084750000,(502) 458-9492
88153,"DAIRY QUEEN",5516 NATIONAL TURNPIKE,LOUISVILLE,KY,40214,39.1520000000,-85.7651000000,(502) 367-9429
88154,"LIUS GARDEN",11517 SHELBYVILLE ROAD,LOUISVILLE,KY,40243,38.2457706000,-85.5427064000,(502) 244-9898
88156,"HIGHLAND MORNING",1416 BARDSTOWN ROAD,LOUISVILLE,KY,40205,38.2328000000,-85.7111000000,(502) 365-3900
88266,"CAST IRON STEAK HOUSE",6325 UPPER RIVER ROAD,HARRODS CREEK,KY,40027,38.3279000000,-85.6355000000,(502) 558-8931
88273,"DAIRY QUEEN",400 FAIRDALE ROAD,FAIRDALE,KY,40118,38.1050000000,-85.7586000000,(502) 367-2408
88274,"LULAS FROZEN YOGURT AND TREATS",1501 BARDSTOWN ROAD,LOUISVILLE,KY,40205,38.2321000000,-85.7087000000,(502) 458-2322
87358,"ST BERNARD GYMNASIUM",7500 TANGELO DR.  CONCESSION,LOUISVILLE,KY,40228,38.1471000000,-85.6230000000,(502) 239-5178
87360,"MAJID ST MATTHEWS",3930 CHENOWETH SQUARE,LOUISVILLE,KY,40207,38.2552492000,-85.6539216000,(502) 618-2222
87364,"CHARLEYS GRILLED SUB",5000 SHELBYVILLE ROADSTE.1655,LOUISVILLE,KY,40207,38.2502460000,-85.6246314000,(502) 425-6135
87813,"SALS PIZZA",812 LYNDON LANE,LOUISVILLE,KY,40222,38.2633000000,-85.6087000000,(502) 494-7507
87827,"JOCKS SPORTS BAR",3423 BRECKENRIDGE LANE,LOUISVILLE,KY,40220,38.2000000000,-85.6238000000,(502) 491-1199
87828,"GARYS ON SPRING",204 S. SPRING STREET,LOUISVILLE,KY,40206,38.2520430000,-85.7202200000,(502) 584-5533
87830,"ASCENSION CHURCH CONCESSION",4600 LYNNBROOK DRIVE,LOUISVILLE,KY,40220,37.2344000000,-84.6163000000,(502) 451-3860
88051,"DAIRY QUEEN #311",3221 POPLAR LEVEL ROAD,LOUISVILLE,KY,40213,38.2112000000,-85.7172000000,(502) 635-0690
88054,"DAIRY QUEEN",5608 OUTER LOOP,LOUISVILLE,KY,40219,38.1385404000,-85.6565796000,(502) 964-7664
88055,"DAIRY QUEEN",9515 U.S. HWY. 42,PROSPECT,KY,40059,38.3424033000,-85.6181328000,(502) 228-3725
88056,"DAIRY QUEEN",4902 BROWNSBORO ROAD,LOUISVILLE,KY,40222,38.2807956000,-85.6335621000,
88059,"BAKE SHOPPE",11721 MAIN STREET,LOUISVILLE,KY,40243,38.2454000000,-85.5394000000,(502) 807-4725
88061,"GHYSLAIN ON MARKET",721 E. MARKET STREET,LOUISVILLE,KY,40203,38.2533109000,-85.7390356000,(502) 690-8645
88066,"POST-TIME KITCHEN",700 CENTRAL AVENUE,LOUISVILLE,KY,40208,38.2058000000,-85.7734000000,(812) 225-1632
87491,"RED DOOR LOUNGE",15101 DIXIE HIGHWAY,LOUISVILLE,KY,40272,38.0386020000,-85.9069390000,(502) 969-1111
87544,"GREAT AMERICAN COOKIE",5000 SHELBYVILLE ROAD,LOUISVILLE,KY,40207,38.2502460000,-85.6246314000,(502) 894-8211
87546,"PIZZA HUT",9219 U.S. HIGHWAY 42,PROSPECT,KY,40059,38.3412249000,-85.6182660000,(502) 228-0400
88068,"NAM-NAM CAFE",318 WALLACE AVENUE,LOUISVILLE,KY,40207,38.2520285000,-85.6572785000,(502) 891-8859
88168,"COALS ARTISAN PIZZA",3724 FRANKFORT AVENUE,LOUISVILLE,KY,40206,38.2533000000,-85.3960000000,
