"inspection_id,weight,critical_yn"
1000589,1,0
1000593,1,0
995109,1,0
997014,2,0
997021,1,0
997024,2,0
997026,2,0
995099,1,0
1000866,1,0
1000871,2,0
1000878,2,0
1000604,1,0
1000604,2,0
1000605,1,0
1000606,2,0
1000608,2,0
1000608,1,0
997034,1,0
997037,4,1
997043,1,0
997047,5,1
1001836,1,0
1000620,2,0
997758,1,0
997763,2,0
997765,1,0
997766,1,0
997767,5,1
997773,1,0
1000336,1,0
1000353,2,0
997780,1,0
997782,1,0
997787,2,0
999824,1,0
997420,2,0
995093,4,1
997788,1,0
997789,1,0
997790,1,0
997794,1,0
996822,2,0
999837,1,0
1000403,1,0
1000403,1,0
1000177,2,0
1000187,2,0
998963,2,0
997433,1,0
1000408,1,0
1000518,1,0
1000127,1,0
1000197,1,0
998214,1,0
998530,2,0
998530,3,1
998530,2,0
998531,3,1
997454,2,0
997455,2,0
998124,2,0
999376,2,0
1000206,2,0
1000206,1,0
1000207,1,0
999263,1,0
999263,1,0
999268,2,0
998536,1,0
998539,3,1
998551,2,0
998974,1,0
998978,1,0
998978,1,0
998981,2,0
998127,3,1
998134,1,0
1001042,1,0
1000221,1,0
999277,1,0
999284,1,0
999287,2,0
998145,1,0
998156,1,0
998156,1,0
1006834,2,0
1003314,1,0
1009285,1,0
1009288,2,0
1009289,1,0
1009290,1,0
1007082,2,0
1007089,1,0
1005702,2,0
1005707,1,0
1006507,2,0
1008791,3,1
1008791,2,0
1008793,2,0
1006711,1,0
1006711,2,0
1006714,1,0
1006731,1,0
1006732,2,0
1006733,1,0
1008800,2,0
1008802,1,0
1008809,1,0
1006129,2,0
1003856,1,0
1003858,2,0
1006735,2,0
1006736,1,0
1006919,4,1
1006125,2,0
1002773,1,0
1002775,2,0
1006129,2,0
1003869,2,0
1008484,3,1
1002781,2,0
1002783,1,0
1002786,1,0
1002786,1,0
1002788,1,0
1002801,1,0
1006485,1,0
1006535,2,0
1006902,1,0
1007377,2,0
1007377,4,1
1007379,2,0
1007381,1,0
1007440,2,0
1003881,2,0
1003882,1,0
1008486,1,0
1008492,1,0
1008495,2,0
1008495,1,0
1008495,2,0
1004533,3,1
1004533,3,1
1004556,3,1
1002813,1,0
1002817,2,0
1002223,2,0
1004937,4,0
1004230,1,0
1004235,1,0
1004237,2,0
1004241,1,0
1006063,1,0
1006173,1,0
1008745,1,0
1004562,3,1
1004567,1,0
1004254,1,0
1004256,1,0
1006174,2,0
1006183,2,0
1006184,1,0
1006189,2,0
1003675,2,0
1004261,2,0
1004262,2,0
1004265,1,0
1006196,1,0
1006201,1,0
1006201,2,0
1006205,2,0
1005968,2,0
1003058,2,0
1003062,1,0
1005705,2,0
1005705,2,0
1009000,2,0
1009000,2,0
1008098,1,0
1008099,2,0
1008102,1,0
1002751,2,0
1006075,2,0
1006547,2,0
1006897,2,0
1007131,2,0
1006537,4,1
1008112,1,0
1008115,1,0
1005754,2,0
1005754,2,0
1006791,2,0
1006880,5,1
1007267,5,1
1007133,2,0
1007134,2,0
1007136,1,0
1007139,1,0
1007139,1,0
1006892,1,0
1006923,2,0
1006924,4,1
1007071,2,0
1008126,1,0
1005770,2,0
1005775,2,0
1005779,1,0
1005779,1,0
1005780,2,0
1006845,1,0
1006278,2,0
1007150,5,1
1004614,2,0
1005891,1,0
1006459,1,0
1008129,2,0
1005311,2,0
1007252,1,0
1002716,2,0
1007617,2,0
1005314,1,0
1005314,1,0
1005315,1,0
1005319,2,0
1007022,4,1
1007022,4,1
1009272,2,0
1009276,2,0
1009276,1,0
1007716,2,0
1007716,1,0
1007717,2,0
1014898,2,0
1014900,3,1
1014915,1,0
1011204,2,0
1011211,2,0
1014915,1,0
1014916,2,0
1011834,2,0
1013548,2,0
1013549,1,0
1013554,2,0
1011285,2,0
1013151,1,0
1010875,2,0
1010876,1,0
1012822,3,1
1012823,3,1
1012826,3,1
1012828,3,1
1012828,3,1
1012829,2,0
1013520,2,0
1012094,1,0
1012104,2,0
1010883,1,0
1010895,2,0
1012833,1,0
1012846,2,0
1012849,1,0
1012851,1,0
1012857,1,0
1013573,1,0
1013576,1,0
1017224,1,0
1012119,2,0
1012124,1,0
1014455,3,1
1012861,1,0
1012862,2,0
1012864,2,0
1013957,2,0
1016649,3,1
1016651,2,0
1017233,3,1
1012138,4,1
1012138,1,0
1012490,1,0
1011625,3,1
1011634,1,0
1017256,1,0
1017259,1,0
1017260,1,0
1012494,2,0
1012497,1,0
1012500,1,0
1012508,1,0
1012519,1,0
1009682,3,0
1009694,2,0
1009696,2,0
1013928,2,0
1013928,2,0
1016006,1,0
1016663,1,0
1016679,1,0
1014062,2,0
1016026,1,0
1012615,1,0
1014069,1,0
1014071,2,0
1014076,1,0
1015503,3,1
1015512,2,0
1015515,2,0
1015524,3,1
1012300,2,0
1010405,4,0
1010410,2,0
1010414,2,0
1010416,2,0
1014471,2,0
1014477,1,0
1014087,3,1
1014095,2,0
1014109,1,0
1015527,1,0
1015527,1,0
1015529,2,0
1015538,1,0
1015538,2,0
1017206,3,1
1017209,3,1
1017211,2,0
1012306,1,0
1012306,1,0
1010430,1,0
1010437,2,0
1010439,2,0
1010439,1,0
1014488,1,0
1011651,1,0
1011652,1,0
1014111,2,0
1017227,5,1
1015986,3,1
1015986,3,1
1014505,1,0
1011590,2,0
1015990,3,1
1015990,3,1
1015993,1,0
1011138,2,0
1010035,1,0
1011154,1,0
1010042,2,0
1010054,2,0
1011157,4,1
1011157,1,0
1011165,1,0
1013512,3,1
1014677,2,0
1012612,1,0
1012883,4,0
1010057,4,1
1010063,1,0
1013535,3,1
1013538,3,1
1013538,3,1
1013539,3,1
1013118,2,0
1013004,1,0
1013005,1,0
1013540,2,0
1013541,2,0
1013545,4,1
1013122,2,0
1013122,1,0
1013123,2,0
1013124,2,0
1013127,2,0
1013131,1,0
1013134,1,0
1013139,1,0
1019038,3,1
1019042,1,0
1019559,2,0
1024791,3,1
1024800,2,0
1024805,2,0
1023890,5,1
1019365,2,0
1024770,3,1
1024823,1,0
1019648,2,0
1024782,3,1
1024782,3,1
1022314,2,0
1022322,1,0
1024784,2,0
1024785,3,1
1024790,2,0
1017730,2,0
1022328,3,1
1022340,1,0
1019375,2,0
1019377,3,1
1019377,2,0
1019383,3,1
1019389,3,1
1022681,2,0
1022689,3,1
1022691,2,0
1019540,2,0
1020731,3,1
1020731,2,0
1020735,2,0
1020736,2,0
1020736,3,1
1022599,3,1
1021656,2,0
1021656,3,1
1019391,3,1
1019398,3,1
1019403,3,1
1022698,1,0
1022699,2,0
1022705,1,0
1019694,2,0
1022613,3,1
1022616,3,1
1024238,2,0
1020745,1,0
1020749,2,0
1020754,1,0
1020762,2,0
1021673,1,0
1021676,1,0
1019414,1,0
1019423,3,1
1019431,2,0
1022713,5,1
1022713,2,0
1022713,1,0
1018229,2,0
1021681,2,0
1021682,1,0
1019440,1,0
1023567,3,1
1023569,3,1
1023569,2,0
1017596,3,1
1017596,3,1
1017597,3,1
1017597,2,0
1017598,3,1
1017601,3,1
1017605,3,1
1024249,1,0
1024253,2,0
1021274,2,0
1021274,3,1
1021290,2,0
1021292,3,1
1020872,5,1
1023573,2,0
1023573,1,0
1017614,2,0
1017614,4,1
1017614,2,0
1017619,1,0
1024267,1,0
1018642,3,1
1018643,3,1
1018643,2,0
1018646,2,0
1018028,3,1
1018031,2,0
1018032,3,1
1018033,2,0
1018036,1,0
1018043,2,0
1021297,2,0
1021300,1,0
1019551,2,0
1017636,2,0
1017641,1,0
1019055,2,0
1019055,1,0
1018653,1,0
1018654,1,0
1018655,2,0
1020058,1,0
1020184,2,0
1020188,2,0
1020189,2,0
1020190,2,0
1023601,2,0
1023602,2,0
1023614,2,0
1019066,2,0
1019066,1,0
1021712,2,0
1020214,2,0
1020214,2,0
1020214,1,0
1020842,2,0
1017732,2,0
1018217,1,0
1019536,2,0
1023654,3,1
1023654,3,1
1024280,1,0
1024283,1,0
1019814,3,1
1019817,3,1
1019819,2,0
1019820,2,0
1019822,2,0
1019824,2,0
1023041,3,1
1023043,2,0
1023691,1,0
1023818,3,1
1023819,3,1
1023820,2,0
1023823,3,1
1023823,3,1
1023826,3,1
1020867,2,0
1019831,1,0
1019837,1,0
1019838,3,1
1019849,1,0
1019849,4,1
1019541,1,0
1023075,1,0
1022635,3,1
1022637,2,0
1019026,2,0
1019026,3,1
1019027,2,0
1019027,3,1
1019029,1,0
1020669,1,0
1019151,1,0
1023868,1,0
1029927,1,0
1029928,2,0
1028213,3,1
1028215,2,0
1028223,1,0
1029076,4,1
1029076,5,1
1029077,2,0
1029959,2,0
1030510,1,0
1031205,2,0
1032449,2,0
1028241,1,0
1029081,1,0
1029086,2,0
1030320,2,0
1030322,2,0
1030323,2,0
1032126,4,1
1032131,1,0
1032540,2,0
1033325,2,0
1025769,3,1
1025772,2,0
1029110,2,0
1030329,3,1
1030336,3,1
1030337,2,0
1032132,2,0
1032137,1,0
1030342,1,0
1030326,3,1
1030346,2,0
1030348,2,0
1030352,2,0
1030357,1,0
1030557,2,0
1032147,1,0
1032454,1,0
1032468,1,0
1027242,3,1
1027245,3,1
1027246,3,1
1027252,3,1
1027260,2,0
1027260,3,1
1027265,2,0
1027266,3,1
1028669,2,0
1032546,2,0
1033005,3,1
1027267,4,1
1027269,2,0
1027269,2,0
1027270,2,0
1027282,2,0
1027283,1,0
1028678,2,0
1025377,3,1
1025379,2,0
1025387,3,1
1025390,2,0
1033014,2,0
1027286,1,0
1027287,2,0
1027288,1,0
1027290,1,0
1027302,1,0
1029564,1,0
1029572,2,0
1029582,2,0
1031759,1,0
1025393,1,0
1025399,2,0
1029204,3,1
1033017,2,0
1027308,2,0
1027323,1,0
1027325,2,0
1027327,1,0
1027751,2,0
1027753,2,0
1027756,2,0
1029601,3,1
1029560,1,0
1031828,2,0
1031829,2,0
1025416,2,0
1025416,2,0
1028783,2,0
1030509,1,0
1033029,2,0
1033029,1,0
1027366,2,0
1029623,1,0
1030773,2,0
1031838,2,0
1031846,2,0
1027370,2,0
1027377,2,0
1027776,2,0
1027792,2,0
1029632,2,0
1029633,1,0
1029635,1,0
1030789,2,0
1031853,3,1
1031854,1,0
1031865,2,0
1031866,2,0
1026246,1,0
1027104,2,0
1030805,2,0
1026267,1,0
1026275,1,0
1026282,2,0
1026282,1,0
1032436,3,1
1026186,2,0
1029881,2,0
1029888,3,1
1029588,1,0
1029590,2,0
1027161,2,0
1031170,2,0
1031170,2,0
1031172,2,0
1031174,2,0
1031176,2,0
1031177,2,0
1029895,2,0
1029904,1,0
1026204,1,0
1028204,2,0
1028205,2,0
1027605,2,0
1027606,5,1
1029068,2,0
1029071,3,1
1031185,2,0
1031185,2,0
1031186,1,0
1032667,1,0
1029905,1,0
1029913,3,1
1029919,2,0
1041878,3,1
1041881,1,0
1041883,1,0
1041887,1,0
1039837,4,1
1041530,1,0
1041531,2,0
1041532,2,0
1041532,1,0
1041900,1,0
1041905,1,0
1041906,1,0
1036151,1,0
1041536,1,0
1036128,1,0
1041797,2,0
1036447,2,0
1036463,3,1
1036465,1,0
1039512,3,1
1035321,2,0
1034549,3,1
1034552,1,0
1034554,1,0
1035790,2,0
1038499,2,0
1038508,2,0
1038511,5,1
1039528,1,0
1035829,1,0
1036857,2,0
1036865,2,0
1038254,1,0
1038256,3,1
1038257,2,0
1038264,2,0
1038264,1,0
1038521,1,0
1039531,2,0
1039532,2,0
1039535,1,0
1039542,2,0
1036109,5,1
1038278,1,0
1038278,1,0
1035311,2,0
1034342,3,1
1036112,1,0
1036112,1,0
1038282,1,0
1038282,2,0
1039731,3,1
1039733,2,0
1039734,2,0
1038852,3,1
1038855,3,1
1039854,2,0
1039740,2,0
1039742,2,0
1039752,1,0
1035816,3,0
1035998,2,0
1035999,3,1
1036000,1,0
1036000,1,0
1036002,2,0
1036006,2,0
1035338,1,0
1035348,1,0
1035348,1,0
1038869,1,0
1040408,4,1
1039753,1,0
1035361,1,0
1035364,1,0
1038888,1,0
1036162,2,0
1036851,1,0
1039763,2,0
1039767,2,0
1037347,2,0
1037354,5,1
1037358,1,0
1037359,1,0
1040846,1,0
1035273,1,0
1037558,2,0
1037700,2,0
1037700,2,0
1037701,1,0
1040609,4,0
1040609,2,0
1040876,4,0
1034869,3,1
1034878,1,0
1034889,1,0
1039851,2,0
1040568,5,1
1033484,2,0
1033486,2,0
1033495,1,0
1033501,1,0
1033507,1,0
1035034,3,1
1039964,2,0
1040164,2,0
1040892,2,0
1040892,1,0
1033975,3,1
1033975,2,0
1033975,2,0
1033848,3,1
1033848,3,1
1033849,3,1
1033850,2,0
1033850,3,1
1033850,2,0
1033851,2,0
1033856,2,0
1033857,2,0
1033859,3,1
1035935,1,0
1035940,2,0
1041628,5,1
1039166,2,0
1039172,2,0
1039174,2,0
1039174,2,0
1034900,1,0
1034901,4,1
1033872,1,0
1041664,2,0
1041664,1,0
1041877,3,1
1039175,2,0
1039190,1,0
1039197,1,0
1039197,1,0
1034902,2,0
1034905,3,1
1034906,2,0
1034906,2,0
1044284,1,0
1044287,1,0
1045818,1,0
1049436,1,0
1049444,2,0
1050629,1,0
1050658,2,0
1048021,1,0
1048164,1,0
1048355,2,0
1049459,1,0
1051095,2,0
1051096,2,0
1051097,2,0
1049138,1,0
1049463,2,0
1050728,2,0
1050565,1,0
1050840,2,0
1045403,2,0
1044865,2,0
1048809,4,0
1048811,2,0
1045517,2,0
1051062,1,0
1045145,1,0
1045145,1,0
1045153,2,0
1045408,2,0
1045408,1,0
1049530,2,0
1044882,1,0
1044888,2,0
1050117,2,0
1047506,1,0
1047508,5,1
1047515,4,0
1047523,1,0
1045428,1,0
1045429,1,0
1045434,1,0
1042728,2,0
1042731,1,0
1042749,1,0
1045253,1,0
1048856,1,0
1048859,1,0
1050137,1,0
1047527,1,0
1047528,2,0
1047528,1,0
1047528,2,0
1051072,1,0
1049739,3,1
1043964,2,0
1048419,3,1
1048423,3,1
1048424,4,0
1048428,2,0
1048428,4,0
1048433,2,0
1048694,2,0
1049760,2,0
1049760,2,0
1048034,2,0
1043982,2,0
1043988,1,0
1046407,2,0
1047234,2,0
1044897,1,0
1044899,1,0
1047953,4,0
1050107,1,0
1050824,1,0
1043998,2,0
1044000,3,0
1044002,2,0
1046434,1,0
1047958,1,0
1047959,1,0
1047972,3,1
1050817,2,0
1043290,5,1
1043296,2,0
1043296,1,0
1043303,2,0
1047979,2,0
1050870,1,0
1050875,4,1
1050875,2,0
1049777,1,0
1047142,1,0
1046130,3,1
1046131,2,0
1049780,1,0
1049780,1,0
1050989,1,0
1050989,5,1
1050990,2,0
1046802,2,0
1046802,2,0
1046138,1,0
1047240,1,0
1049784,1,0
1045695,5,1
1046819,2,0
1046820,2,0
1044258,2,0
1044264,2,0
1049414,3,1
1049423,3,1
1049426,2,0
1054992,1,0
1054993,2,0
1053385,3,1
1053386,2,0
1053392,1,0
1053397,2,0
1053397,5,1
1054488,2,0
1054490,1,0
1054493,2,0
1054497,1,0
1054498,2,0
1058165,3,1
1058176,2,0
1058178,2,0
1058186,1,0
1055595,2,0
1056913,2,0
1056919,2,0
1053406,2,0
1053406,1,0
1054513,2,0
1054516,1,0
1058188,1,0
1058198,2,0
1058200,2,0
1056412,4,1
1056930,3,1
1057775,2,0
1057776,4,0
1058446,2,0
1058451,1,0
1052528,1,0
1056425,1,0
1056425,2,0
1056429,2,0
1056444,1,0
1056460,3,0
1055235,2,0
1057797,1,0
1057801,2,0
1057801,1,0
1057804,1,0
1052400,1,0
1052404,1,0
1052410,1,0
1052414,2,0
1052417,2,0
1055256,1,0
1057810,2,0
1057815,2,0
1057816,5,1
1057816,1,0
1051577,1,0
1051583,1,0
1051587,2,0
1051595,2,0
1051604,1,0
1054739,1,0
1054739,1,0
1055061,4,1
1052425,2,0
1052659,2,0
1056076,2,0
1051609,2,0
1058848,1,0
1053173,2,0
1053174,1,0
1053174,1,0
1053176,1,0
1052438,1,0
1052055,4,0
1055485,3,1
1055488,2,0
1055489,3,1
1055494,2,0
1055495,2,0
1055495,2,0
1055506,1,0
1053191,2,0
1053196,1,0
1053206,1,0
1052070,2,0
1056941,2,0
1055894,1,0
1055901,1,0
1057727,4,0
1058425,4,0
1058425,6,1
1058426,3,0
1058436,1,0
1058438,2,0
1052754,4,0
1052769,2,0
1052775,4,1
1054103,3,1
1052778,1,0
1052785,1,0
1052786,1,0
1052786,1,0
1057764,1,0
1054115,1,0
1054119,1,0
1056062,5,1
1052798,4,1
1052805,5,1
1056959,2,0
1056961,1,0
1054129,2,0
1054139,2,0
1054143,1,0
1051753,3,1
1054836,1,0
1054839,2,0
1054841,1,0
1054843,1,0
1054857,3,1
1054865,1,0
1051812,3,1
1051816,2,0
1051819,3,1
1051820,1,0
1051823,1,0
1057318,3,1
1057321,3,1
1057331,2,0
1053789,2,0
1054872,1,0
1054878,1,0
1054878,2,0
1054883,2,0
1051839,1,0
1051847,2,0
1053803,1,0
1057060,1,0
1052571,1,0
1053741,2,0
1053815,1,0
1054474,2,0
1054480,5,1
1054480,2,0
1054483,2,0
1064402,2,0
1064418,1,0
1064422,2,0
1062111,1,0
1062331,4,0
1062331,2,0
1062333,3,1
1063423,2,0
1065786,1,0
1062340,1,0
1062349,1,0
1066284,3,1
1066287,2,0
1061790,2,0
1061797,1,0
1060047,1,0
1063457,1,0
1063462,2,0
1063462,2,0
1062028,3,1
1062033,3,1
1062043,1,0
1062045,1,0
1061807,5,1
1061807,2,0
1060055,1,0
1060067,1,0
1060079,1,0
1063466,1,0
1063474,1,0
1063483,1,0
1063488,4,1
1062051,4,1
1062056,2,0
1062057,2,0
1062060,2,0
1063806,4,0
1063490,1,0
1063496,5,1
1058895,2,0
1058896,1,0
1058896,1,0
1058920,1,0
1060979,1,0
1063829,1,0
1063830,2,0
1063831,1,0
1063579,1,0
1065950,2,0
1065951,2,0
1065955,2,0
1065966,1,0
1065973,1,0
1063838,2,0
1063844,1,0
1061513,3,1
1061517,1,0
1061519,2,0
1061520,2,0
1059924,2,0
1059929,2,0
1059940,1,0
1059941,2,0
1062855,3,1
1062864,4,0
1062865,3,1
1062866,3,1
1062866,2,0
1062870,2,0
1062875,2,0
1061524,1,0
1061544,2,0
1065247,1,0
1065250,2,0
1065260,1,0
1059259,1,0
1059271,2,0
1062359,2,0
1062375,1,0
1062889,4,1
1061551,1,0
1061553,2,0
1061555,2,0
1065266,1,0
1065272,1,0
1063756,2,0
1059278,1,0
1059489,2,0
1059499,2,0
1059501,2,0
1059507,1,0
1061122,1,0
1061123,1,0
1062918,5,1
1062918,2,0
1062919,1,0
1062921,2,0
1062924,1,0
1064209,4,0
1059960,2,0
1059516,1,0
1059531,1,0
1061134,2,0
1061148,1,0
1061148,1,0
1063166,2,0
1063172,3,0
1063183,1,0
1059974,1,0
1061161,1,0
1063185,2,0
1059324,1,0
1063201,1,0
1060595,3,1
1060599,1,0
1060599,1,0
1060600,2,0
1060618,1,0
1060620,1,0
1060624,1,0
1063222,1,0
1063904,2,0
1069610,1,0
1069613,1,0
1069615,2,0
1069619,1,0
1069620,2,0
1070741,1,0
1070741,2,0
1070744,2,0
1071867,2,0
1071895,2,0
1069909,2,0
1070752,2,0
1070753,1,0
1070754,1,0
1069231,1,0
1069235,1,0
1069920,2,0
1069928,2,0
1069241,2,0
1069244,1,0
1069247,2,0
1069251,4,1
1069263,1,0
1067676,1,0
1067681,2,0
1067683,2,0
1067690,4,1
1070230,4,0
1070231,2,0
1071816,4,0
1067178,4,0
1067194,2,0
1067696,2,0
1067698,1,0
1067702,1,0
1067708,1,0
1070252,2,0
1070545,2,0
1070545,2,0
1070546,6,1
1070552,1,0
1070554,2,0
1070554,2,0
1070813,1,0
1070816,1,0
1070820,1,0
1066337,1,0
1068546,1,0
1071838,1,0
1067206,1,0
1067212,2,0
1067230,2,0
1067712,1,0
1067716,1,0
1070257,1,0
1070262,2,0
1070263,1,0
1070264,1,0
1070269,1,0
1070567,2,0
1070570,2,0
1070571,1,0
1070573,2,0
1070574,1,0
1070835,1,0
1070836,1,0
1070838,1,0
1066348,2,0
1071840,2,0
1071841,2,0
1067233,1,0
1067234,2,0
1067236,1,0
1070908,1,0
1070579,2,0
1070580,1,0
1072511,2,0
1072527,1,0
1069214,2,0
1069214,6,1
1069215,4,0
1069226,2,0
1069230,2,0
1072534,2,0
1066696,2,0
1066709,1,0
1066714,2,0
1066715,2,0
1066715,1,0
1066732,1,0
1069270,2,0
1070544,2,0
1070716,2,0
1072222,1,0
1066736,1,0
1066737,4,1
1066748,2,0
1066752,2,0
1068431,2,0
1068440,2,0
1068441,1,0
1068442,2,0
1068450,1,0
1068458,2,0
1068843,2,0
1068843,2,0
1068845,2,0
1070729,2,0
1070739,1,0
1070071,2,0
1070071,1,0
1072224,2,0
1072224,2,0
1072249,1,0
1068479,2,0
1068872,1,0
1068125,2,0
1068132,2,0
1068137,1,0
1071537,2,0
1071544,3,1
1072863,2,0
1072903,2,0
1072905,1,0
1068885,1,0
1068144,1,0
1068147,4,1
1068148,1,0
1068150,2,0
1068155,1,0
1071557,1,0
1069573,1,0
1071570,2,0
1072921,2,0
1072921,1,0
1072922,2,0
1072924,2,0
1072937,2,0
1068229,1,0
1069601,1,0
1069933,1,0
1069945,1,0
1075970,1,0
1075972,1,0
1075974,1,0
1075974,2,0
1075977,1,0
1079622,2,0
1079623,2,0
1079624,1,0
1074381,2,0
1074399,1,0
1074406,2,0
1074407,1,0
1078220,1,0
1078227,2,0
1077131,1,0
1077131,2,0
1074011,3,1
1074029,1,0
1075999,4,1
1076003,2,0
1075419,0,0
1075420,2,0
1075432,1,0
1075432,2,0
1075433,1,0
1075438,1,0
1075440,2,0
1074054,2,0
1074072,2,0
1076007,1,0
1079917,4,1
1075441,2,0
1075441,4,1
1075447,1,0
1075452,1,0
1075455,1,0
1075457,2,0
1078638,4,0
1079929,1,0
1075466,1,0
1076365,1,0
1078427,2,0
1078440,1,0
1075686,1,0
1075692,1,0
1075696,2,0
1075702,1,0
1076611,1,0
1074138,2,0
1076392,2,0
1076394,1,0
1076394,1,0
1079177,1,0
1079185,1,0
1078448,2,0
1078453,1,0
1073317,1,0
1073336,1,0
1076624,1,0
1076626,2,0
1074869,2,0
1079192,1,0
1079193,2,0
1073344,2,0
1073359,1,0
1076643,1,0
1076655,1,0
1076658,1,0
1074896,1,0
1074897,1,0
1080209,1,0
1080224,1,0
1073973,1,0
1077673,1,0
1073734,2,0
1073734,1,0
1073741,2,0
1073748,2,0
1073751,2,0
1073766,1,0
1073370,1,0
1073376,5,1
1073377,2,0
1076664,1,0
1080236,1,0
1076937,3,1
1076942,1,0
1073769,1,0
1073780,2,0
1080241,1,0
1079945,2,0
1079951,2,0
1075710,2,0
1075716,2,0
1076958,1,0
1076963,2,0
1076967,1,0
1076975,2,0
1077862,1,0
1077871,1,0
1077876,1,0
1076306,1,0
1077258,3,1
1077264,3,1
1078994,3,1
1078995,2,0
1075221,1,0
1075224,2,0
1075228,1,0
1075230,1,0
1079010,1,0
1079012,2,0
1078691,2,0
1078700,2,0
1078704,2,0
1075236,2,0
1075240,1,0
1079023,2,0
1079024,1,0
1075094,2,0
1077925,1,0
1077925,1,0
1079576,2,0
1079577,2,0
1079582,1,0
1078713,1,0
1078720,2,0
1077077,1,0
1073088,1,0
1079037,2,0
1079590,1,0
1079591,1,0
1079598,2,0
1079601,1,0
1074372,2,0
1074378,1,0
1076303,1,0
1087558,2,0
1085735,1,0
1085737,1,0
1085738,1,0
1083141,3,1
1087166,1,0
1083966,1,0
1084188,2,0
1086386,2,0
1086386,1,0
1086442,2,0
1086446,2,0
1086488,2,0
1086489,1,0
1087844,2,0
1081055,1,0
1081060,1,0
1083943,5,1
1083943,2,0
1084747,4,0
1084753,2,0
1081532,2,0
1081538,1,0
1081540,5,1
1081544,2,0
1086299,2,0
1086306,2,0
1084773,1,0
1084773,1,0
1084779,1,0
1084787,2,0
1084788,1,0
1086088,3,1
1085770,2,0
1082337,2,0
1083686,2,0
1083690,4,1
1083691,4,1
1080756,1,0
1080760,2,0
1081997,1,0
1082000,1,0
1082014,1,0
1082018,1,0
1082354,1,0
1083696,2,0
1083697,2,0
1083701,2,0
1083704,2,0
1081266,1,0
1081273,2,0
1083949,2,0
1083956,1,0
1083279,2,0
1081388,1,0
1087876,2,0
1083960,4,1
1084325,2,0
1083283,1,0
1083287,1,0
1083290,1,0
1080939,1,0
1080941,2,0
1080942,1,0
1086918,2,0
1086922,1,0
1086922,2,0
1086924,1,0
1086924,2,0
1080396,2,0
1081393,2,0
1081661,2,0
1086947,1,0
1086956,2,0
1082023,5,1
1087852,1,0
1080609,2,0
1080610,1,0
1080612,2,0
1080626,2,0
1087869,1,0
1080632,2,0
1087280,4,0
1083019,4,0
1083020,2,0
1083024,2,0
1083031,1,0
1083031,2,0
1083031,1,0
1083034,1,0
1085048,4,0
1085051,2,0
1085055,1,0
1082093,1,0
1087284,1,0
1087296,2,0
1081781,2,0
1081781,1,0
1083969,2,0
1083297,2,0
1085396,1,0
1085405,2,0
1086470,1,0
1086479,1,0
1086481,1,0
1087525,4,1
1087528,1,0
1087528,1,0
1083214,1,0
1086110,1,0
1086111,2,0
1086115,1,0
1086115,2,0
1080415,2,0
1083315,1,0
1083315,2,0
1083320,4,1
1083320,2,0
1085409,2,0
1084073,2,0
1084074,1,0
1084077,1,0
1086420,1,0
1087531,2,0
1082544,3,1
1082549,4,0
1082555,1,0
1082562,2,0
1082564,1,0
1082567,2,0
1088418,1,0
1088421,1,0
1088424,1,0
1088429,4,1
1093325,2,0
1093325,4,1
1093328,1,0
1093331,2,0
1093332,1,0
1092024,2,0
1088859,3,1
1088859,2,0
1088860,3,1
1088862,2,0
1088862,6,1
1095037,3,1
1089090,2,0
1089092,1,0
1089098,2,0
1088434,2,0
1088437,1,0
1088446,1,0
1092556,1,0
1092558,1,0
1092559,4,1
1092560,2,0
1090593,4,0
1090619,2,0
1090620,2,0
1089406,1,0
1091820,2,0
1092967,2,0
1092967,2,0
1088881,1,0
1088885,2,0
1088893,1,0
1095044,2,0
1089104,3,1
1089117,1,0
1091821,4,1
1091823,2,0
1091834,2,0
1094558,3,1
1094561,1,0
1094564,2,0
1094565,2,0
1094567,1,0
1094568,2,0
1094577,2,0
1092979,2,0
1089315,2,0
1095054,1,0
1095061,4,1
1091020,1,0
1091038,1,0
1091386,0,0
1090746,2,0
1094578,1,0
1094584,1,0
1091040,2,0
1091041,2,0
1088798,2,0
1088798,1,0
1089503,1,0
1092987,2,0
1092990,2,0
1088181,1,0
1088186,4,1
1089527,1,0
1089536,4,1
1093921,2,0
1088187,1,0
1089536,4,1
1089536,1,0
1089538,2,0
1089538,1,0
1093929,1,0
1093931,2,0
1093932,2,0
1094740,2,0
1093940,1,0
1089966,2,0
1094222,3,1
1089403,1,0
1090281,3,1
1093589,2,0
1093944,4,1
1094227,2,0
1094228,1,0
1092056,2,0
1092056,2,0
1091420,1,0
1091421,4,1
1091421,4,1
1093600,1,0
1093600,2,0
1092070,1,0
1092077,1,0
1092079,1,0
1089885,4,0
1089885,2,0
1089911,1,0
1089913,1,0
1093309,1,0
1093310,1,0
1092326,2,0
1092330,3,1
1089313,4,1
1089313,2,0
1093311,1,0
1093316,1,0
1093316,1,0
1092334,2,0
1092336,4,0
1092336,2,0
1092339,1,0
1092346,4,1
1098363,2,0
1099653,2,0
1100525,2,0
1101118,2,0
1101131,2,0
1101482,1,0
1101482,1,0
1102449,1,0
1102469,2,0
1098213,2,0
1098215,4,0
1100529,1,0
1100532,1,0
1102514,2,0
1102524,2,0
1098232,1,0
1098233,5,1
1098239,2,0
1098420,2,0
1095924,2,0
1101928,2,0
1101928,3,1
1101933,3,1
1101940,2,0
1097139,3,1
1097151,2,0
1097290,1,0
