EstablishmentID,InspectionID,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,Latitude,Longitude,InspectionDate,Score,Grade,NameSearch,Intersection
73155,1257649,WAL-MART SUPER CENTER #5418, ,2020 BASHFORD MANOR LANE,,LOUISVILLE,KY,40218,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1993000,-85.6675000,2017-01-11 00:00:00,98,A,WALMARTSUPERCENTER,
73155,1257650,WAL-MART SUPER CENTER #5418, ,2020 BASHFORD MANOR LANE,,LOUISVILLE,KY,40218,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1993000,-85.6675000,2017-01-11 00:00:00,98,,WALMARTSUPERCENTER,
73235,1257830,PEDDLER'S MALL BOOTH, ,11310 PRESTON HIGHWAY,,LOUISVILLE,KY,40229,SUPERMARKET WITH PROCESSING,38.0850000,-85.6703000,2017-01-12 00:00:00,100,,PEDDLERSMALLBOOTH,
73396,1235588,GREAT LIFE CAFE - LOUISVILLE ATHLETIC CLUB, ,9565 TAYLORSVILLE ROAD,,LOUISVILLE,KY,40299,FOOD SERVICE,38.2061000,-85.5779000,2016-10-17 00:00:00,100,A,GREATLIFECAFELOUISVILLEATHLETICCLUB,
73397,1179513,BETHANY CHILD DEVELOPMENT, ,6100 MOORMAN ROAD,,LOUISVILLE,KY,40272,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.0868000,-85.8815000,2016-03-16 00:00:00,100,A,BETHANYCHILDDEVELOPMENT,
73397,1231724,BETHANY CHILD DEVELOPMENT, ,6100 MOORMAN ROAD,,LOUISVILLE,KY,40272,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.0868000,-85.8815000,2016-09-30 00:00:00,100,A,BETHANYCHILDDEVELOPMENT,
73433,1246882,SPEEDY MART, ,4406 TAYLOR BLVD,,LOUISVILLE,KY,40215,SUPERMARKET WITH PROCESSING,38.1755000,-85.7830000,2016-11-29 00:00:00,98,,SPEEDYMART,
73595,1207239,COMFORT SUITES, ,6535 PARAMOUNT PARK DRIVE,,LOUISVILLE,KY,40213,FOOD SERVICE,38.1551000,-85.7121000,2016-06-30 00:00:00,90,A,COMFORTSUITES,
73595,1255133,COMFORT SUITES, ,6535 PARAMOUNT PARK DRIVE,,LOUISVILLE,KY,40213,FOOD SERVICE,38.1551000,-85.7121000,2017-01-03 00:00:00,91,A,COMFORTSUITES,
73598,1198220,MARRIOTT RESTAURANT, ,280 W JEFFERSON STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2532000,-85.7547000,2016-05-20 00:00:00,95,A,MARRIOTTRESTAURANT,
73598,1244638,MARRIOTT RESTAURANT, ,280 W JEFFERSON STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2532000,-85.7547000,2016-11-17 00:00:00,97,A,MARRIOTTRESTAURANT,
73599,1198215,MARRIOTT BANQUET KITCHEN, ,280 W. JEFFERSON STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2532000,-85.7547000,2016-05-20 00:00:00,96,A,MARRIOTTBANQUETKITCHEN,
73599,1244639,MARRIOTT BANQUET KITCHEN, ,280 W. JEFFERSON STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2532000,-85.7547000,2016-11-17 00:00:00,100,A,MARRIOTTBANQUETKITCHEN,
73600,1175218,VICTORIA'S CATERING, ,5410 VALLEY STATION ROAD,,LOUISVILLE,KY,40272,FOOD SERVICE,38.1064000,-85.8640000,2016-02-26 00:00:00,100,A,VICTORIASCATERING,
73600,1223097,VICTORIA'S CATERING, ,5410 VALLEY STATION ROAD,,LOUISVILLE,KY,40272,FOOD SERVICE,38.1064000,-85.8640000,2016-08-30 00:00:00,100,A,VICTORIASCATERING,
73600,1267555,VICTORIA'S CATERING, ,5410 VALLEY STATION ROAD,,LOUISVILLE,KY,40272,FOOD SERVICE,38.1064000,-85.8640000,2017-02-22 00:00:00,100,A,VICTORIASCATERING,
73644,1198217,STARBUCKS AT MARRIOTT, ,280 W JEFFERSON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2532000,-85.7547000,2016-05-20 00:00:00,100,A,STARBUCKSATMARRIOTT,
73644,1244637,STARBUCKS AT MARRIOTT, ,280 W JEFFERSON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2532000,-85.7547000,2016-11-17 00:00:00,100,A,STARBUCKSATMARRIOTT,
73647,1205096,CENTER FOR WOMEN & FAMILIES, ,927 S. 2ND STREET,,LOUISVILLE,KY,40203,FOOD SERVICE,38.2403000,-85.7557000,2016-06-24 00:00:00,96,A,CENTERFORWOMENFAMILIES,
73647,1255450,CENTER FOR WOMEN & FAMILIES, ,927 S. 2ND STREET,,LOUISVILLE,KY,40203,FOOD SERVICE,38.2403000,-85.7557000,2017-01-04 00:00:00,97,A,CENTERFORWOMENFAMILIES,
73723,1264003,METRO EAST NUTRITION PROGRAM, ,9212 TAYLORSVILLE ROAD,,LOUISVILLE,KY,40299,MOBILE RESTRICTED CONCESSION,38.2105000,-85.5867000,2017-02-07 00:00:00,100,A,METROEASTNUTRITIONPROGRAM,
73985,1205646,PENN STATION, ,3707 CHAMBERLAIN LANE,,LOUISVILLE,KY,40241,FOOD SERVICE,38.3015000,-85.5454000,2016-06-27 00:00:00,95,A,PENNSTATION,
73985,1248352,PENN STATION, ,3707 CHAMBERLAIN LANE,,LOUISVILLE,KY,40241,FOOD SERVICE,38.3015000,-85.5454000,2016-12-05 00:00:00,96,A,PENNSTATION,
73987,1185360,LONG JOHN SILVERS, ,5447 NEW CUT RD,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1466310,-85.7750600,2016-04-11 00:00:00,100,A,LONGJOHNSILVERS,
73987,1238909,LONG JOHN SILVERS, ,5447 NEW CUT RD,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1466310,-85.7750600,2016-10-28 00:00:00,100,A,LONGJOHNSILVERS,
73993,1207634,SHARK'S FISH & CHICKEN, ,2001 S. 7TH STREET ROAD,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2196000,-85.7775000,2016-07-05 00:00:00,100,A,SHARKSFISHCHICKEN,
73996,1176990,CENTERPLATE/JIM PATTERSON STADIUM, ,3015 S. 3RD STREET ROAD,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2050000,-85.7634000,2016-03-04 00:00:00,98,A,CENTERPLATEJIMPATTERSONSTADIUM,
73996,1187250,CENTERPLATE/JIM PATTERSON STADIUM, ,3015 S. 3RD STREET ROAD,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2050000,-85.7634000,2016-04-19 00:00:00,100,A,CENTERPLATEJIMPATTERSONSTADIUM,
74005,1210683,ST MARTHA'S CONCESSION STAND, ,2825 KLONDIKE LANE,,LOUISVILLE,KY,40218,FOOD SERVICE,38.2033000,-85.6415000,2016-07-05 00:00:00,94,C,STMARTHASCONCESSIONSTAND,
74005,1210883,ST MARTHA'S CONCESSION STAND, ,2825 KLONDIKE LANE,,LOUISVILLE,KY,40218,FOOD SERVICE,38.2033000,-85.6415000,2016-07-13 00:00:00,100,,STMARTHASCONCESSIONSTAND,
74005,1231938,ST MARTHA'S CONCESSION STAND, ,2825 KLONDIKE LANE,,LOUISVILLE,KY,40218,FOOD SERVICE,38.2033000,-85.6415000,2016-10-03 00:00:00,97,A,STMARTHASCONCESSIONSTAND,
74006,1178708,DOMINO'S PIZZA #1428, ,130 BRECKENRIDGE LANE,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2517000,-85.6549000,2016-03-11 00:00:00,100,A,DOMINOSPIZZA,
74006,1235580,DOMINO'S PIZZA #1428, ,130 BRECKENRIDGE LANE,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2517000,-85.6549000,2016-10-17 00:00:00,97,A,DOMINOSPIZZA,
74011,1210985,BILLIARDS CLUB OF LOUISVILLE, ,5404 BARDSTOWN ROAD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.1666000,-85.6033000,2016-07-18 00:00:00,92,A,BILLIARDSCLUBOFLOUISVILLE,
74011,1255132,BILLIARDS CLUB OF LOUISVILLE, ,5404 BARDSTOWN ROAD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.1666000,-85.6033000,2017-01-03 00:00:00,94,A,BILLIARDSCLUBOFLOUISVILLE,
74081,1250942,WALGREENS #9005, ,200 EAST BROADWAY,,LOUISVILLE,KY,40202,SUPERMARKET WITH PROCESSING,38.2453000,-85.7515000,2016-12-13 00:00:00,98,,WALGREENS,
74152,1201142,THORNTONS CORPORATE CAFE, ,10101 LINN STATION ROAD,,LOUISVILLE,KY,40223,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2250840,-85.5696210,2016-06-13 00:00:00,100,A,THORNTONSCORPORATECAFE,
74152,1201143,THORNTONS CORPORATE CAFE, ,10101 LINN STATION ROAD,,LOUISVILLE,KY,40223,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2250840,-85.5696210,2016-06-13 00:00:00,100,,THORNTONSCORPORATECAFE,
74152,1255352,THORNTONS CORPORATE CAFE, ,10101 LINN STATION ROAD,,LOUISVILLE,KY,40223,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2250840,-85.5696210,2017-01-04 00:00:00,100,,THORNTONSCORPORATECAFE,
74257,1211020,FAMILY DOLLAR STORE #6820, ,4126 TAYLOR BLVD,,LOUISVILLE,KY,40215,SUPERMARKET WITH PROCESSING,38.1821000,-85.7841000,2016-07-18 00:00:00,96,,FAMILYDOLLARSTORE,
74258,1185361,CUBA FOOD MART, ,5422 NEW CUT ROAD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1492000,-85.7765000,2016-04-11 00:00:00,91,A,CUBAFOODMART,
74258,1185362,CUBA FOOD MART, ,5422 NEW CUT ROAD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1492000,-85.7765000,2016-04-11 00:00:00,94,,CUBAFOODMART,
74258,1187836,CUBA FOOD MART, ,5422 NEW CUT ROAD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1492000,-85.7765000,2016-04-21 00:00:00,91,A,CUBAFOODMART,
74258,1187837,CUBA FOOD MART, ,5422 NEW CUT ROAD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1492000,-85.7765000,2016-04-21 00:00:00,100,,CUBAFOODMART,
74258,1244514,CUBA FOOD MART, ,5422 NEW CUT ROAD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1492000,-85.7765000,2016-11-17 00:00:00,96,A,CUBAFOODMART,
74258,1244515,CUBA FOOD MART, ,5422 NEW CUT ROAD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1492000,-85.7765000,2016-11-17 00:00:00,99,,CUBAFOODMART,
74259,1231939,STARBUCKS T0780, ,4640 TAYLORSVILLE ROAD,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2152000,-85.5952000,2016-10-03 00:00:00,100,A,STARBUCKST,
74260,1182058,KFC, ,4441 CANE RUN ROAD,,LOUISVILLE,KY,40216,FOOD SERVICE,38.1958000,-85.8414000,2016-03-29 00:00:00,100,A,KFC,
74260,1231985,KFC, ,4441 CANE RUN ROAD,,LOUISVILLE,KY,40216,FOOD SERVICE,38.1958000,-85.8414000,2016-10-03 00:00:00,98,A,KFC,
74263,1198225,TURF/WINN KITCHEN, ,700 CENTRAL AVENUE,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2042000,-85.7718000,2016-05-20 00:00:00,97,A,TURFWINNKITCHEN,
74263,1244362,TURF/WINN KITCHEN, ,700 CENTRAL AVENUE,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2042000,-85.7718000,2016-11-10 00:00:00,96,A,TURFWINNKITCHEN,
74265,1198226,FINISH LINE SUITES, ,700 CENTRAL AVENUE,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2042000,-85.7718000,2016-05-20 00:00:00,100,A,FINISHLINESUITES,
74265,1244363,FINISH LINE SUITES, ,700 CENTRAL AVENUE,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2042000,-85.7718000,2016-11-10 00:00:00,100,A,FINISHLINESUITES,
74363,1211541,WAL-MART, ,175 OUTER LOOP,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1289000,-85.7790000,2016-07-19 00:00:00,98,A,WALMART,
74363,1211542,WAL-MART, ,175 OUTER LOOP,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1289000,-85.7790000,2016-07-19 00:00:00,98,,WALMART,
74363,1259930,WAL-MART, ,175 OUTER LOOP,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1289000,-85.7790000,2017-01-23 00:00:00,98,A,WALMART,
74363,1259931,WAL-MART, ,175 OUTER LOOP,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1289000,-85.7790000,2017-01-23 00:00:00,98,,WALMART,
74391,1177624,SUBWAY #12335, ,3939 TAYLORSVILLE ROAD,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2206000,-85.6273000,2016-03-08 00:00:00,100,A,SUBWAY,
74391,1241306,SUBWAY #12335, ,3939 TAYLORSVILLE ROAD,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2206000,-85.6273000,2016-11-03 00:00:00,99,A,SUBWAY,
74408,1227852,LEMON GRASS RESTAURANT, ,11606 SHELBYVILLE ROAD,,LOUISVILLE,KY,40243,FOOD SERVICE,38.2458000,-85.5413000,2016-09-16 00:00:00,96,A,LEMONGRASSRESTAURANT,
74409,1230271,CHEESECAKE FACTORY, ,5000 SHELBYVILLE ROAD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2479000,-85.6234000,2016-09-27 00:00:00,96,A,CHEESECAKEFACTORY,
74650,1217126,POLO FIELD COUNTRY CLUB POOL SNACK BAR, ,17001 POLO FIELDS LANE,,LOUISVILLE,KY,40245,MOBILE RESTRICTED CONCESSION,38.2566000,-85.4403000,2016-08-09 00:00:00,100,,POLOFIELDCOUNTRYCLUBPOOLSNACKBAR,
74656,1218599,P.F. CHANG'S, ,9120 SHELBYVILLE ROAD,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2463000,-85.5806000,2016-08-12 00:00:00,97,A,PFCHANGS,
74656,1265868,P.F. CHANG'S, ,9120 SHELBYVILLE ROAD,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2463000,-85.5806000,2017-02-14 00:00:00,100,A,PFCHANGS,
74670,1229925,SALSA RITA'S, ,285 N. HUBBARDS LANE,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2581000,-85.6391000,2016-09-26 00:00:00,96,A,SALSARITAS,
74670,1262509,SALSA RITA'S, ,285 N. HUBBARDS LANE,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2581000,-85.6391000,2017-02-01 00:00:00,99,A,SALSARITAS,
74842,1178453,EL TARASCO, ,9901 LAGRANGE ROAD,,LOUISVILLE,KY,40223,FOOD SERVICE,38.2717000,-85.5696000,2016-03-10 00:00:00,86,C,ELTARASCO,
74842,1180300,EL TARASCO, ,9901 LAGRANGE ROAD,,LOUISVILLE,KY,40223,FOOD SERVICE,38.2717000,-85.5696000,2016-03-18 00:00:00,100,A,ELTARASCO,
74842,1234380,EL TARASCO, ,9901 LAGRANGE ROAD,,LOUISVILLE,KY,40223,FOOD SERVICE,38.2717000,-85.5696000,2016-10-11 00:00:00,93,A,ELTARASCO,
74912,1186743,PRODIGY CHILD CARE, ,1319 CENTRAL AVENUE,,LOUISVILLE,KY,40208,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2108000,-85.7790000,2016-04-05 00:00:00,92,C,PRODIGYCHILDCARE,
74912,1190630,PRODIGY CHILD CARE, ,1319 CENTRAL AVENUE,,LOUISVILLE,KY,40208,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2108000,-85.7790000,2016-05-03 00:00:00,100,A,PRODIGYCHILDCARE,
74912,1255820,PRODIGY CHILD CARE, ,1319 CENTRAL AVENUE,,LOUISVILLE,KY,40208,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2108000,-85.7790000,2017-01-05 00:00:00,80,C,PRODIGYCHILDCARE,
74912,1259993,PRODIGY CHILD CARE, ,1319 CENTRAL AVENUE,,LOUISVILLE,KY,40208,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2108000,-85.7790000,2017-01-23 00:00:00,94,A,PRODIGYCHILDCARE,
74913,1239529,SAVE-A-LOT, ,4148 TAYLOR BLVD,,LOUISVILLE,KY,40215,SUPERMARKET WITH PROCESSING,38.1814000,-85.7841000,2016-11-01 00:00:00,98,,SAVEALOT,
75115,1206778,QUEUE CAFE, ,220 W. MAIN STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2560000,-85.7545000,2016-06-30 00:00:00,100,A,QUEUECAFE,
75115,1252437,QUEUE CAFE, ,220 W. MAIN STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2560000,-85.7545000,2016-12-19 00:00:00,98,A,QUEUECAFE,
75119,1223175,SUBWAY #34164, ,2840 PACKERLAND WAY,,LOUISVILLE,KY,40213,FOOD SERVICE,38.1556000,-85.7128000,2016-08-17 00:00:00,100,A,SUBWAY,
75119,1264674,SUBWAY #34164, ,2840 PACKERLAND WAY,,LOUISVILLE,KY,40213,FOOD SERVICE,38.1556000,-85.7128000,2017-02-07 00:00:00,100,A,SUBWAY,
75121,1188570,TACO BELL #22578, ,3520 BARDSTOWN ROAD,,LOUISVILLE,KY,40218,FOOD SERVICE,38.2013000,-85.6639000,2016-04-26 00:00:00,100,A,TACOBELL,
75121,1241918,TACO BELL #22578, ,3520 BARDSTOWN ROAD,,LOUISVILLE,KY,40218,FOOD SERVICE,38.2013000,-85.6639000,2016-11-04 00:00:00,99,A,TACOBELL,
75196,1213467,RESIDENCE INN, ,333 E. MARKET ST.,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2547000,-85.7465000,2016-07-25 00:00:00,98,A,RESIDENCEINN,
75196,1249402,RESIDENCE INN, ,333 E. MARKET ST.,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2547000,-85.7465000,2016-12-07 00:00:00,96,A,RESIDENCEINN,
75203,1198223,MILLIONAIRE 4, ,700 CENTRAL AVENUE,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2042000,-85.7718000,2016-05-20 00:00:00,96,A,MILLIONAIRE,
75203,1243203,MILLIONAIRE 4, ,700 CENTRAL AVENUE,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2042000,-85.7718000,2016-11-10 00:00:00,98,A,MILLIONAIRE,
75206,1207598,HOMEMADE ICE CREAM & PIE KITCHEN, ,3737 LEXINGTON ROAD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2525000,-85.6590000,2016-07-05 00:00:00,90,A,HOMEMADEICECREAMPIEKITCHEN,
75206,1259741,HOMEMADE ICE CREAM & PIE KITCHEN, ,3737 LEXINGTON ROAD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2525000,-85.6590000,2017-01-23 00:00:00,92,A,HOMEMADEICECREAMPIEKITCHEN,
75213,1253758,WAL-MART, ,1915 S. HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,SUPERMARKET WITH PROCESSING,38.2162000,-85.5831000,2016-12-20 00:00:00,100,A,WALMART,
75222,1179216,PAUL'S FRUIT MARKET, ,3922 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2541000,-85.6547000,2016-03-15 00:00:00,98,A,PAULSFRUITMARKET,
75222,1179217,PAUL'S FRUIT MARKET, ,3922 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2541000,-85.6547000,2016-03-15 00:00:00,98,,PAULSFRUITMARKET,
75222,1258718,PAUL'S FRUIT MARKET, ,3922 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2541000,-85.6547000,2017-01-18 00:00:00,99,A,PAULSFRUITMARKET,
75222,1258719,PAUL'S FRUIT MARKET, ,3922 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2541000,-85.6547000,2017-01-18 00:00:00,100,,PAULSFRUITMARKET,
75536,1216621,KROGER #763, ,520 N. 35TH STREET,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2703000,-85.8054000,2016-08-05 00:00:00,98,A,KROGER,
75536,1216622,KROGER #763, ,520 N. 35TH STREET,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2703000,-85.8054000,2016-08-05 00:00:00,98,,KROGER,
75536,1257561,KROGER #763, ,520 N. 35TH STREET,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2703000,-85.8054000,2017-01-11 00:00:00,96,A,KROGER,
75536,1257562,KROGER #763, ,520 N. 35TH STREET,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2703000,-85.8054000,2017-01-11 00:00:00,96,,KROGER,
75540,1237040,HOLY ANGELS ACADEMY, ,12201 OLD HENRY ROAD,,LOUISVILLE,KY,40223,RETAIL WITH LIMITED SERVICE,38.2543000,-85.5287000,2016-10-20 00:00:00,100,A,HOLYANGELSACADEMY,
75548,1188646,PAPA MURPHY'S, ,12535 SHELBYVILLE ROAD,,LOUISVILLE,KY,40243,FOOD SERVICE,38.2457000,-85.5228000,2016-04-26 00:00:00,98,A,PAPAMURPHYS,
75548,1246484,PAPA MURPHY'S, ,12535 SHELBYVILLE ROAD,,LOUISVILLE,KY,40243,FOOD SERVICE,38.2457000,-85.5228000,2016-11-28 00:00:00,100,A,PAPAMURPHYS,
75549,1180303,1ST WOK, ,6413 GREENWOOD ROAD,,LOUISVILLE,KY,40258,FOOD SERVICE,38.1451000,-85.8713000,2016-03-21 00:00:00,93,A,STWOK,
75549,1183195,1ST WOK, ,6413 GREENWOOD ROAD,,LOUISVILLE,KY,40258,FOOD SERVICE,38.1451000,-85.8713000,2016-04-04 00:00:00,100,A,STWOK,
75549,1244117,1ST WOK, ,6413 GREENWOOD ROAD,,LOUISVILLE,KY,40258,FOOD SERVICE,38.1451000,-85.8713000,2016-11-16 00:00:00,95,A,STWOK,
75553,1207303,EVERGREEN CHRISTIAN PRE-SCHOOL, ,311 EVERGREEN ROAD,,LOUISVILLE,KY,40243,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2497000,-85.5310000,2016-07-01 00:00:00,100,A,EVERGREENCHRISTIANPRESCHOOL,
75553,1246485,EVERGREEN CHRISTIAN PRE-SCHOOL, ,311 EVERGREEN ROAD,,LOUISVILLE,KY,40243,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2497000,-85.5310000,2016-11-28 00:00:00,100,A,EVERGREENCHRISTIANPRESCHOOL,
75555,1216039,MIRABELLE GOURMET CATERING, ,1309 CHRISTY AVENUE,,LOUISVILLE,KY,40204,CATERERS,38.2400000,-85.7304000,2016-08-03 00:00:00,100,A,MIRABELLEGOURMETCATERING,
75555,1254971,MIRABELLE GOURMET CATERING, ,1309 CHRISTY AVENUE,,LOUISVILLE,KY,40204,CATERERS,38.2400000,-85.7304000,2016-12-30 00:00:00,97,A,MIRABELLEGOURMETCATERING,
75560,1210753,PROOF ON MAIN, ,702 W. MAIN STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2570000,-85.7618000,2016-06-27 00:00:00,97,A,PROOFONMAIN,
75560,1254861,PROOF ON MAIN, ,702 W. MAIN STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2570000,-85.7618000,2016-12-29 00:00:00,98,A,PROOFONMAIN,
75561,1183417,KROGER #743, ,12611 TAYLORSVILLE ROAD,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1888000,-85.5190000,2016-04-04 00:00:00,97,A,KROGER,
75561,1183418,KROGER #743, ,12611 TAYLORSVILLE ROAD,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1888000,-85.5190000,2016-04-04 00:00:00,95,,KROGER,
75561,1185652,KROGER #743, ,12611 TAYLORSVILLE ROAD,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1888000,-85.5190000,2016-04-12 00:00:00,97,A,KROGER,
75561,1185653,KROGER #743, ,12611 TAYLORSVILLE ROAD,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1888000,-85.5190000,2016-04-12 00:00:00,100,,KROGER,
75561,1223061,KROGER #743, ,12611 TAYLORSVILLE ROAD,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1888000,-85.5190000,2016-08-30 00:00:00,96,A,KROGER,
75561,1223062,KROGER #743, ,12611 TAYLORSVILLE ROAD,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1888000,-85.5190000,2016-08-30 00:00:00,94,,KROGER,
75561,1252137,KROGER #743, ,12611 TAYLORSVILLE ROAD,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1888000,-85.5190000,2016-12-16 00:00:00,97,A,KROGER,
75561,1252138,KROGER #743, ,12611 TAYLORSVILLE ROAD,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1888000,-85.5190000,2016-12-16 00:00:00,100,,KROGER,
75562,1195022,FRISCH'S BIG BOY #203, ,6209 BARDSTOWN ROAD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.1554000,-85.5891000,2016-05-19 00:00:00,96,A,FRISCHSBIGBOY,
75562,1241333,FRISCH'S BIG BOY #203, ,6209 BARDSTOWN ROAD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.1554000,-85.5891000,2016-11-03 00:00:00,95,A,FRISCHSBIGBOY,
75564,1175585,CORNERSTONE CHILD DEVELOPMENT CENTER, ,211 BROWNS LANE,,LOUISVILLE,KY,40207,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2510000,-85.6459000,2016-02-29 00:00:00,98,A,CORNERSTONECHILDDEVELOPMENTCENTER,
75564,1229926,CORNERSTONE CHILD DEVELOPMENT CENTER, ,211 BROWNS LANE,,LOUISVILLE,KY,40207,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2510000,-85.6459000,2016-09-26 00:00:00,99,A,CORNERSTONECHILDDEVELOPMENTCENTER,
75564,1265346,CORNERSTONE CHILD DEVELOPMENT CENTER, ,211 BROWNS LANE,,LOUISVILLE,KY,40207,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2510000,-85.6459000,2017-02-10 00:00:00,99,A,CORNERSTONECHILDDEVELOPMENTCENTER,
75566,1223973,EL TORAZO MEXICAN RESTAURANT, ,1850 S. HURSTBOURNE PARKWAY,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2205000,-85.5825000,2016-09-01 00:00:00,100,A,ELTORAZOMEXICANRESTAURANT,
75566,1263474,EL TORAZO MEXICAN RESTAURANT, ,1850 S. HURSTBOURNE PARKWAY,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2205000,-85.5825000,2017-02-06 00:00:00,98,A,ELTORAZOMEXICANRESTAURANT,
